Student ID,School Level,School Year,Course Code,Course Title,Section,Term,Block,Enrolled
S264,NCSSM Durham,2023 - 2024,SP3051,SP3051 Journeys into Spanish I,SP3051-001,1st Semester,A1245,1
S265,NCSSM Durham,2023 - 2024,SP3051,SP3051 Journeys into Spanish I,SP3051-002,1st Semester,B1345,1
S270,NCSSM Durham,2023 - 2024,SP3051,SP3051 Journeys into Spanish I,SP3051-001,1st Semester,A1245,1
S279,NCSSM Durham,2023 - 2024,SP3051,SP3051 Journeys into Spanish I,SP3051-002,1st Semester,B1345,1
S284,NCSSM Durham,2023 - 2024,SP3051,SP3051 Journeys into Spanish I,SP3051-001,1st Semester,A1245,1
S292,NCSSM Durham,2023 - 2024,SP3051,SP3051 Journeys into Spanish I,SP3051-003,1st Semester,F1234,1
S298,NCSSM Durham,2023 - 2024,SP3051,SP3051 Journeys into Spanish I,SP3051-001,1st Semester,A1245,1
S305,NCSSM Durham,2023 - 2024,SP3051,SP3051 Journeys into Spanish I,SP3051-002,1st Semester,B1345,1
S308,NCSSM Durham,2023 - 2024,SP3051,SP3051 Journeys into Spanish I,SP3051-002,1st Semester,B1345,1
S310,NCSSM Durham,2023 - 2024,SP3051,SP3051 Journeys into Spanish I,SP3051-002,1st Semester,B1345,1
S311,NCSSM Durham,2023 - 2024,SP3051,SP3051 Journeys into Spanish I,SP3051-001,1st Semester,A1245,1
S324,NCSSM Durham,2023 - 2024,SP3051,SP3051 Journeys into Spanish I,SP3051-002,1st Semester,B1345,1
S329,NCSSM Durham,2023 - 2024,SP3051,SP3051 Journeys into Spanish I,SP3051-003,1st Semester,F1234,1
S334,NCSSM Durham,2023 - 2024,SP3051,SP3051 Journeys into Spanish I,SP3051-001,1st Semester,A1245,1
S349,NCSSM Durham,2023 - 2024,SP3051,SP3051 Journeys into Spanish I,SP3051-002,1st Semester,B1345,1
S428,NCSSM Durham,2023 - 2024,SP3051,SP3051 Journeys into Spanish I,SP3051-003,1st Semester,F1234,1
S576,NCSSM Durham,2023 - 2024,SP3051,SP3051 Journeys into Spanish I,SP3051-003,1st Semester,F1234,1
#N/A,NCSSM Durham,2023 - 2024,SP3051,SP3051 Journeys into Spanish I,SP3051-001,1st Semester,A1245,1
S015,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-001,2nd Semester,A1245,1
S029,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-002,2nd Semester,B1345,1
S030,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-001,2nd Semester,A1245,1
S039,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-002,2nd Semester,B1345,1
S040,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-001,2nd Semester,A1245,1
S045,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-002,2nd Semester,B1345,1
S051,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-002,2nd Semester,B1345,1
S067,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-002,2nd Semester,B1345,1
S077,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-001,2nd Semester,A1245,1
S078,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-001,2nd Semester,A1245,1
S084,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-001,2nd Semester,A1245,1
S085,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-002,2nd Semester,B1345,1
S095,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-001,2nd Semester,A1245,1
S096,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-002,2nd Semester,B1345,1
S097,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-002,2nd Semester,B1345,1
S103,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-002,2nd Semester,B1345,1
S117,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-002,2nd Semester,B1345,1
S153,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-001,2nd Semester,A1245,1
S166,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-001,2nd Semester,A1245,1
S184,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-002,2nd Semester,B1345,1
S207,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-001,2nd Semester,A1245,1
S216,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-001,2nd Semester,A1245,1
S217,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-001,2nd Semester,A1245,1
S220,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-001,2nd Semester,A1245,1
S222,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-002,2nd Semester,B1345,1
S229,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-002,2nd Semester,B1345,1
S231,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-002,2nd Semester,B1345,1
S232,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-002,2nd Semester,B1345,1
S238,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-002,2nd Semester,B1345,1
S249,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-001,2nd Semester,A1245,1
S259,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-001,2nd Semester,A1245,1
S264,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-002,2nd Semester,B1345,1
S265,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-001,2nd Semester,A1245,1
S270,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-001,2nd Semester,A1245,1
S279,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-001,2nd Semester,A1245,1
S292,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-002,2nd Semester,B1345,1
S298,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-002,2nd Semester,B1345,1
S305,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-002,2nd Semester,B1345,1
S310,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-001,2nd Semester,A1245,1
S311,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-001,2nd Semester,A1245,1
S324,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-001,2nd Semester,A1245,1
S329,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-002,2nd Semester,B1345,1
S334,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-002,2nd Semester,B1345,1
S576,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-002,2nd Semester,B1345,1
S597,NCSSM Durham,2023 - 2024,SP3052,SP3052 Journeys in Spanish II,SP3052-001,2nd Semester,A1245,1
S011,NCSSM Durham,2023 - 2024,SP3250,SP3250 Breakthroughs in Spanish,SP3250-001,1st Semester,B1345,1
S028,NCSSM Durham,2023 - 2024,SP3250,SP3250 Breakthroughs in Spanish,SP3250-001,1st Semester,B1345,1
S071,NCSSM Durham,2023 - 2024,SP3250,SP3250 Breakthroughs in Spanish,SP3250-001,1st Semester,B1345,1
S110,NCSSM Durham,2023 - 2024,SP3250,SP3250 Breakthroughs in Spanish,SP3250-001,1st Semester,B1345,1
S115,NCSSM Durham,2023 - 2024,SP3250,SP3250 Breakthroughs in Spanish,SP3250-001,1st Semester,B1345,1
S121,NCSSM Durham,2023 - 2024,SP3250,SP3250 Breakthroughs in Spanish,SP3250-001,1st Semester,B1345,1
S155,NCSSM Durham,2023 - 2024,SP3250,SP3250 Breakthroughs in Spanish,SP3250-001,1st Semester,B1345,1
S167,NCSSM Durham,2023 - 2024,SP3250,SP3250 Breakthroughs in Spanish,SP3250-001,1st Semester,B1345,1
S175,NCSSM Durham,2023 - 2024,SP3250,SP3250 Breakthroughs in Spanish,SP3250-001,1st Semester,B1345,1
S176,NCSSM Durham,2023 - 2024,SP3250,SP3250 Breakthroughs in Spanish,SP3250-001,1st Semester,B1345,1
S203,NCSSM Durham,2023 - 2024,SP3250,SP3250 Breakthroughs in Spanish,SP3250-001,1st Semester,B1345,1
S268,NCSSM Durham,2023 - 2024,SP3250,SP3250 Breakthroughs in Spanish,SP3250-001,1st Semester,B1345,1
S285,NCSSM Durham,2023 - 2024,SP3250,SP3250 Breakthroughs in Spanish,SP3250-001,1st Semester,B1345,1
S302,NCSSM Durham,2023 - 2024,SP3250,SP3250 Breakthroughs in Spanish,SP3250-001,1st Semester,B1345,1
S306,NCSSM Durham,2023 - 2024,SP3250,SP3250 Breakthroughs in Spanish,SP3250-001,1st Semester,B1345,1
S313,NCSSM Durham,2023 - 2024,SP3250,SP3250 Breakthroughs in Spanish,SP3250-001,1st Semester,B1345,1
S333,NCSSM Durham,2023 - 2024,SP3250,SP3250 Breakthroughs in Spanish,SP3250-001,1st Semester,B1345,1
S336,NCSSM Durham,2023 - 2024,SP3250,SP3250 Breakthroughs in Spanish,SP3250-001,1st Semester,B1345,1
S339,NCSSM Durham,2023 - 2024,SP3250,SP3250 Breakthroughs in Spanish,SP3250-001,1st Semester,B1345,1
S347,NCSSM Durham,2023 - 2024,SP3250,SP3250 Breakthroughs in Spanish,SP3250-001,1st Semester,B1345,1
S371,NCSSM Durham,2023 - 2024,SP3250,SP3250 Breakthroughs in Spanish,SP3250-001,1st Semester,B1345,1
S017,NCSSM Durham,2023 - 2024,SP3651,SP3651 Navigating in Spanish I,SP3651-003,1st Semester,C1345,1
